file,param,value,succ_rate_or_frac0,exec_per_sec,succ_per_sec,num_times,ci_low,ci_high
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,100.0,0.7,5.858922,4.1012454,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,101.0,0.5,5.858918,2.929459,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,102.0,0.5,5.858922,2.929461,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,103.0,0.5,5.858923,2.9294615,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,104.0,0.4,5.8589210000000005,2.3435684,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,105.0,0.6,5.8589210000000005,3.5153526000000004,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,106.0,0.6,5.85892,3.515352,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,107.0,0.6,5.85892,3.515352,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,108.0,0.4,5.858919,2.3435676,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,109.0,0.8,5.85892,4.687136,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,110.0,0.7,5.8589210000000005,4.1012447000000005,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,111.0,0.8,5.858919,4.6871352,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,112.0,0.8,5.85892,4.687136,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,113.0,0.7,5.8589210000000005,4.1012447000000005,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,114.0,0.6,5.858918,3.5153508,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,115.0,0.7,5.858923,4.1012461,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,116.0,0.3,5.8589210000000005,1.7576763000000002,10,0.10778928748621183,0.6032267800204347
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,117.0,0.5,5.858919,2.9294595,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,118.0,0.7,5.85892,4.101244,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,119.0,0.3,5.858919,1.7576757,10,0.10778928748621183,0.6032267800204347
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,120.0,0.4,5.858918,2.3435672000000003,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,121.0,0.5,5.8589210000000005,2.9294605,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,122.0,0.7,5.858918,4.1012426,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,123.0,0.5,5.858923,2.9294615,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,124.0,0.8,5.858919,4.6871352,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,125.0,0.5,5.85892,2.92946,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,126.0,0.6,5.858923,3.5153538,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,127.0,0.5,5.8589210000000005,2.9294605,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,128.0,0.4,5.858918,2.3435672000000003,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,129.0,0.7,5.85892,4.101244,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,130.0,0.8,5.858922,4.6871376,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,131.0,0.4,5.85892,2.343568,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,132.0,0.5,5.858919,2.9294595,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,133.0,0.5,5.858918,2.929459,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,134.0,0.8,5.85892,4.687136,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,135.0,0.8,5.85892,4.687136,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,136.0,0.4,5.8589210000000005,2.3435684,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,137.0,0.4,5.858922,2.3435688,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,138.0,0.8,5.85892,4.687136,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,139.0,0.8,5.8589210000000005,4.6871368,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,140.0,0.6,5.8589210000000005,3.5153526000000004,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,141.0,0.4,5.858918,2.3435672000000003,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,142.0,0.6,5.85892,3.515352,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,143.0,0.6,5.8589210000000005,3.5153526000000004,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,144.0,0.7,5.85892,4.101244,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,145.0,0.5,5.858923,2.9294615,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,146.0,0.5,5.858922,2.929461,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,147.0,0.6,5.858918,3.5153508,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,148.0,0.7,5.858919,4.1012433,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,149.0,0.7,5.858919,4.1012433,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,150.0,0.7,5.858923,4.1012461,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,151.0,0.9,5.85892,5.273028,10,0.5958436145024278,0.9821242504842788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,152.0,0.5,5.858924,2.929462,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,153.0,0.5,5.858918,2.929459,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,154.0,0.4,5.85892,2.343568,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,155.0,0.6,5.85892,3.515352,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,156.0,0.3,5.8589210000000005,1.7576763000000002,10,0.10778928748621183,0.6032267800204347
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,157.0,0.5,5.85892,2.92946,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,158.0,0.6,5.85892,3.515352,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,159.0,0.6,5.8589210000000005,3.5153526000000004,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,160.0,0.6,5.858917,3.5153502,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,161.0,0.5,5.85892,2.92946,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,162.0,0.3,5.85892,1.7576759999999998,10,0.10778928748621183,0.6032267800204347
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,163.0,0.6,5.858919,3.5153514,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,164.0,0.8,5.8589210000000005,4.6871368,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,165.0,0.8,5.858919,4.6871352,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,166.0,0.6,5.858916,3.5153496,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,167.0,0.7,5.85892,4.101244,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,168.0,0.6,5.85892,3.515352,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,169.0,0.9,5.85892,5.273028,10,0.5958436145024278,0.9821242504842788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,170.0,0.6,5.858918,3.5153508,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,171.0,0.6,5.858919,3.5153514,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,172.0,0.3,5.85892,1.7576759999999998,10,0.10778928748621183,0.6032267800204347
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,173.0,0.4,5.858918,2.3435672000000003,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,174.0,0.7,5.8589210000000005,4.1012447000000005,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,175.0,0.5,5.858922,2.929461,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,176.0,0.8,5.858923,4.6871384,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,177.0,0.8,5.85892,4.687136,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,178.0,0.5,5.858919,2.9294595,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,179.0,0.7,5.858923,4.1012461,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,180.0,0.9,5.85892,5.273028,10,0.5958436145024278,0.9821242504842788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,181.0,0.3,5.8589210000000005,1.7576763000000002,10,0.10778928748621183,0.6032267800204347
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,182.0,0.6,5.85892,3.515352,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,183.0,0.4,5.85892,2.343568,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,184.0,0.5,5.8589210000000005,2.9294605,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,185.0,0.5,5.85892,2.92946,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,186.0,0.8,5.85892,4.687136,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,187.0,0.4,5.8589210000000005,2.3435684,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,188.0,0.5,5.858918,2.929459,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,189.0,0.4,5.858925,2.34357,10,0.16817758120350967,0.6873304525498135
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,190.0,0.6,5.858918,3.5153508,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,191.0,0.7,5.8589210000000005,4.1012447000000005,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,192.0,0.6,5.858918,3.5153508,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,193.0,0.6,5.85892,3.515352,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,194.0,0.7,5.858922,4.1012454,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,195.0,0.8,5.85892,4.687136,10,0.49015684672072335,0.9433190520193067
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,196.0,0.5,5.858919,2.9294595,10,0.23658959361548731,0.7634104063845126
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,197.0,0.7,5.858919,4.1012433,10,0.39677321997956516,0.892210712513788
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,198.0,0.6,5.858919,3.5153514,10,0.3126695474501864,0.8318224187964902
20240916-005255_NVQDeviceConfig_ec_gate_depolar_prob_10.csv,Unnamed: 0,199.0,0.7,5.85892,4.101244,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,0.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,1.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,2.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,3.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,4.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,5.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,6.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,7.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,8.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,9.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,10.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,11.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,12.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,13.0,1.0,12.3192,12.3192,10,0.7224598312333834,1.0
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,14.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,15.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,16.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,17.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,18.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,19.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,20.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,21.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,22.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,23.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,24.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,25.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,26.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,27.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,28.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,29.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,30.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,31.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,32.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,33.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,34.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,35.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,36.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,37.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,38.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,39.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,40.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,41.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,42.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,43.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,44.0,0.3,12.3192,3.69576,10,0.10778928748621183,0.6032267800204347
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,45.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,46.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,47.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,48.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,49.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,50.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,51.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,52.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,53.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,54.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,55.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,56.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,57.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,58.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,59.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,60.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,61.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,62.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,63.0,1.0,12.3192,12.3192,10,0.7224598312333834,1.0
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,64.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,65.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,66.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,67.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,68.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,69.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,70.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
