source_file,param,carbon_init,num_times,succ_rate,succ_low95,succ_high95,exec_ms_per_run,execs_per_sec,succ_per_sec_corrected,electron_init,measure,electron_single_qubit_depolar_prob,carbon_z_rot_depolar_prob,ec_gate_depolar_prob,init_time,single_qubit_gate_depolar_prob,two_qubit_gate_depolar_prob,measure_time
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,140000.0,100,0.58,0.48206307998895265,0.6720177508148869,5.5389199,180.54061406448577,104.71355615740174,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,175000.0,100,0.68,0.5833719774632082,0.7633098918454312,5.608920100000001,178.28743896708386,121.23545849761703,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,210000.0,100,0.64,0.542352199811621,0.7272892540950986,5.678920399999999,176.08980749228326,112.69747679506129,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,245000.0,100,0.53,0.4328868313724773,0.6248934801789626,5.7489198,173.9457210726787,92.19123216851972,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,280000.0,100,0.5,0.40382982859014716,0.5961701714098528,5.818920299999999,171.8531872656857,85.92659363284285,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,315000.0,100,0.65,0.5525426042919797,0.7363589534652198,5.888918599999999,169.8104640128665,110.37680160836324,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,350000.0,100,0.62,0.5220957382071034,0.7090255079986562,5.958920000000001,167.8156444456378,104.04569955629543,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,385000.0,100,0.67,0.5730516033971138,0.7543701620610456,6.0289209,165.86716206543696,111.13099858384277,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,420000.0,100,0.67,0.5730516033971138,0.7543701620610456,6.0989192,163.96347733218042,109.85552981256089,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,455000.0,100,0.58,0.48206307998895265,0.6720177508148869,6.168919600000001,162.10293938666342,94.01970484426478,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,490000.0,100,0.61,0.5120283616749816,0.699832780680298,6.2389203,160.2841440369097,97.77332786251492,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,525000.0,100,0.72,0.6251178763865428,0.7986044083240162,6.3089206,158.50571966304346,114.1241181573913,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,560000.0,100,0.66,0.5627754565831095,0.74538620502457,6.378919499999999,156.76636145039924,103.46579855726351,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,595000.0,100,0.69,0.5937376052204429,0.7722043679386762,6.4489208,155.06470477975168,106.99464629802866,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,630000.0,100,0.66,0.5627754565831095,0.74538620502457,6.518919100000001,153.39966406393967,101.24377828220018,,,,,,,,,
20240915-221958_NVQDeviceConfig_carbon_init_100.csv,carbon_init,665000.0,100,0.57,0.4721521169586435,0.6626686099947162,6.5889199,151.76994335596643,86.50886771290087,,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.53,0.4328868313724773,0.6248934801789626,5.856920199999999,170.73819786719991,90.49124486961595,1000.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.6,0.5020007846184025,0.6906002538863971,5.8574189,170.72366123583888,102.43419674150333,1250.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.69,0.5937376052204429,0.7722043679386762,5.8579205000000005,170.70904256894573,117.78923937257255,1500.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.71,0.6146092505999206,0.7898529302601586,5.85842,170.6944875922177,121.19308619047457,1750.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.69,0.5937376052204429,0.7722043679386762,5.8589197,170.67992927092,117.7691511969348,2000.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.64,0.542352199811621,0.7272892540950986,5.8594202,170.66535013140037,109.22582408409625,2250.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.66,0.5627754565831095,0.74538620502457,5.8599212,170.6507589214681,112.62950088816896,2500.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.61,0.5120283616749816,0.699832780680298,5.860419,170.6362633798027,104.08812066167964,2750.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.65,0.5525426042919797,0.7363589534652198,5.8609195,170.62169169871726,110.90409960416622,3000.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.65,0.5525426042919797,0.7363589534652198,5.8614197,170.60713123818792,110.89463530482215,3250.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.67,0.5730516033971138,0.7543701620610456,5.8619201,170.59256744219357,114.2970201862697,3500.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.61,0.5120283616749816,0.699832780680298,5.862419099999999,170.5780468680583,104.05260858951556,3750.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.64,0.542352199811621,0.7272892540950986,5.8629207,170.56345312669845,109.16061000108701,4000.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.58,0.48206307998895265,0.6720177508148869,5.8634195,170.5489433256481,98.91838712887589,4250.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.67,0.5730516033971138,0.7543701620610456,5.8639207,170.53436619632322,114.25802535153656,4500.0,,,,,,,,
20240915-222501_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.59,0.4920125056109662,0.6813284290433533,5.8644191,170.51987297429,100.60672505483109,4750.0,,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.63,0.5322034757513312,0.7181778743049083,5.8505198,170.92498345189773,107.68273957469557,,1600.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.75,0.6569535362992417,0.8245490599627574,5.8521194,170.8782633519063,128.15869751392972,,2000.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.7,0.6041496156718804,0.7810524613377188,5.8537206,170.83152209212037,119.58206546448424,,2400.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.63,0.5322034757513312,0.7181778743049083,5.8553195,170.78487348128482,107.59447029320944,,2800.0,,,,,,,
